timestamp,open,high,low,close,volume,vwap
2005-02-25 00:00:00,92.7949,93.8716,92.7097,93.6948,79289004,93.6948
2005-02-28 00:00:00,93.4735,93.5952,92.6083,93.0544,89985785,93.0544
2005-03-01 00:00:00,93.1845,93.7683,93.1845,93.5386,61658442,93.5386
2005-03-02 00:00:00,93.1749,94.0766,93.0735,93.4927,83253671,93.4927
2005-03-03 00:00:00,93.8716,94.0575,93.1203,93.5301,80491538,93.5301
2005-03-04 00:00:00,94.1512,94.7819,93.9675,94.7073,72809892,94.7073
2005-03-07 00:00:00,94.6499,95.0882,94.4327,94.7456,56781312,94.7456
2005-03-08 00:00:00,94.6594,94.8872,94.1991,94.3665,57895709,94.3665
2005-03-09 00:00:00,94.1043,94.3378,93.3148,93.3232,95400795,93.3232
2005-03-10 00:00:00,93.3329,93.7494,92.8868,93.5386,84641541,93.5386
2005-03-11 00:00:00,93.778,93.9102,92.6907,92.8868,75346247,92.8868
2005-03-14 00:00:00,92.8868,93.4833,92.8037,93.464,47099391,93.464
2005-03-15 00:00:00,93.6811,93.7226,92.6438,92.6812,80992092,92.6812
2005-03-16 00:00:00,92.3499,92.5002,91.7421,91.9098,99446724,91.9098
2005-03-17 00:00:00,92.0648,92.3777,91.7987,92.101,81318454,92.101
2005-03-18 00:00:00,91.8905,92.2321,91.1564,91.4504,80209634,91.4504
2005-03-21 00:00:00,91.5871,91.6435,90.8453,91.1221,79620680,91.1221
2005-03-22 00:00:00,91.3241,91.7519,90.2002,90.2002,120971319,90.2002
2005-03-23 00:00:00,90.2195,90.8283,90.0836,90.274,93252232,90.274
2005-03-24 00:00:00,90.6289,91.0283,90.32,90.3851,67424176,90.3851
2005-03-28 00:00:00,90.5909,90.991,90.5114,90.5114,60842798,90.5114
2005-03-29 00:00:00,90.3851,90.9535,89.6961,89.9035,94676790,89.9035
2005-03-30 00:00:00,90.2002,91.2022,90.0931,91.1841,81522073,91.1841
2005-03-31 00:00:00,91.1938,91.3956,90.9258,91.0088,84310645,91.0088
2005-04-01 00:00:00,91.5135,91.8072,90.2002,90.6001,126236623,90.6001
2005-04-04 00:00:00,90.5564,90.9172,90.0739,90.7544,92814412,90.7544
2005-04-05 00:00:00,90.854,91.3335,90.7897,91.1938,64910508,91.1938
2005-04-06 00:00:00,91.3956,91.7708,91.1841,91.497,69097710,91.497
2005-04-07 00:00:00,91.3613,92.0177,91.277,92.0007,61209472,92.0007
2005-04-08 00:00:00,91.9471,91.9843,91.0378,91.0378,83334418,91.0378
2005-04-11 00:00:00,91.2597,91.3698,90.8979,91.1221,59436913,91.1221
2005-04-12 00:00:00,90.9449,91.8619,90.32,91.5777,112205091,91.5777
2005-04-13 00:00:00,91.4683,91.6617,90.3764,90.5027,85621141,90.5027
2005-04-14 00:00:00,90.61,90.6635,89.3295,89.3295,129148331,89.3295
2005-04-15 00:00:00,89.3036,89.6498,88.0295,88.0669,173763858,88.0669
2005-04-18 00:00:00,88.0487,88.695,87.9176,88.3424,130023851,88.3424
2005-04-19 00:00:00,88.8039,89.2758,88.5973,89.0537,88656624,89.0537
2005-04-20 00:00:00,89.0451,89.2125,87.6027,87.7854,148844377,87.7854
2005-04-21 00:00:00,88.5636,89.6596,88.2449,89.5083,113367309,89.5083
2005-04-22 00:00:00,89.3036,89.8757,88.1665,89.1683,116441678,89.1683
2005-04-25 00:00:00,89.3973,89.8757,89.2854,89.7505,67871463,89.7505
2005-04-26 00:00:00,89.4795,90.0931,88.8363,88.8823,97680646,88.8823
2005-04-27 00:00:00,88.6242,89.5533,88.2985,89.2315,110411018,89.2315
2005-04-28 00:00:00,88.9359,89.2576,88.1119,88.1119,96261281,88.1119
2005-04-29 00:00:00,88.7855,89.4069,87.9261,89.312,135165377,89.312
2005-05-02 00:00:00,89.5533,89.803,89.1415,89.803,72660708,89.803
2005-05-03 00:00:00,89.5533,90.1571,89.2576,89.9666,112651084,89.9666
2005-05-04 00:00:00,89.9916,90.8453,89.713,90.6635,106913208,90.6635
