timestamp,open,high,low,close,volume,vwap
2024-01-02 00:00:00,26.75,26.75,25.35,25.53,5450711,25.876666666666665
2024-01-03 00:00:00,26.29,27.2747,26.15,27.15,4636079,26.858233333333335
2024-01-04 00:00:00,27.07,27.21,25.8,26.47,3696669,26.493333333333336
2024-01-05 00:00:00,27.38,27.7,27.05,27.47,2220082,27.406666666666666
2024-01-08 00:00:00,25.39,25.7,24.9901,25.68,6217670,25.4567
2024-01-09 00:00:00,26.23,26.62,25.8091,26.25,3211653,26.226366666666667
2024-01-10 00:00:00,26.84,27.11,25.63,25.78,3098413,26.173333333333332
2024-01-11 00:00:00,26.97,27.3286,26.1609,26.54,3338252,26.676500000000004
2024-01-12 00:00:00,27.78,28.1,26.54,26.88,4363965,27.173333333333332
2024-01-16 00:00:00,26.87,26.98,26.165,26.2,2594245,26.448333333333334
2024-01-17 00:00:00,25.61,26.61,25.47,26.56,3104355,26.213333333333335
2024-01-18 00:00:00,26.78,27.41,26.4,27.18,2393206,26.99666666666667
2024-01-19 00:00:00,27.47,27.64,26.63,27.01,2068619,27.093333333333334
2024-01-22 00:00:00,27.17,28.23,27.0372,27.76,3233205,27.675733333333337
2024-01-23 00:00:00,27.45,28.15,27.33,27.7,1779035,27.726666666666663
2024-01-24 00:00:00,27.97,28.58,27.7,28.34,2253373,28.206666666666667
2024-01-25 00:00:00,28.98,29.645,28.66,29.47,2340601,29.258333333333336
2024-01-26 00:00:00,29.32,30.205,28.66,30.13,2976047,29.664999999999996
2024-01-29 00:00:00,29.68,29.6977,28.975,29.42,2691159,29.364233333333335
2024-01-30 00:00:00,29.36,30.12,29.14,29.93,1955463,29.73
2024-01-31 00:00:00,29.59,29.61,28.31,28.47,3289917,28.796666666666667
